   61   47  108 -87601.83594   8541.980
   60   48  108 -89252.32813   8550.018
   59   49  108 -84115.60156   8495.212
   58   50  108 -82040.98438   8468.758
   66   43  109 -74535.67188   8446.498
   65   44  109 -80850.67188   8497.257
   64   45  109 -85010.67188   8528.244
   63   46  109 -87606.59375   8544.883
   62   47  109 -88722.67188   8547.944
   61   48  109 -88508.42188   8538.801
   60   49  109 -86488.74219   8513.095
   59   50  109 -82639.15625   8470.600
   58   51  109 -76259.15625   8404.890
   57   52  109 -67612.01563   8318.381
   67   43  110 -70960.76563   8410.589
   66   44  110 -79981.76563   8485.485
   65   45  110 -82775.89844   8503.774
   64   46  110 -88349.17188   8547.328
   63   47  110 -87460.55469   8532.138
   62   48  110 -90352.99219   8551.320
   61   49  110 -86474.99219   8508.954
   60   50  110 -85843.89063   8496.104
   58   52  110 -72277.11719   8358.545
   67   44  111 -76665.67969   8451.880
   66   45  111 -82357.19531   8496.106
   65   46  111 -86004.15625   8521.914
   64   47  111 -88220.71875   8534.834
   63   48  111 -89257.51563   8537.127
   62   49  111 -88395.72656   8522.315
   61   50  111 -85944.79688   8493.186
   60   51  111 -80888.14844   8440.583
   59   52  111 -73484.91406   8366.839
   68   44  112 -75483.61719   8437.928
   67   45  112 -79741.32813   8468.958
   66   46  112 -86336.39844   8520.857
   65   47  112 -86624.46094   8516.444
   64   48  112 -90580.51563   8544.780
   63   49  112 -87996.07031   8514.720
   62   50  112 -88661.26563   8513.674
   61   51  112 -81600.72656   8443.648
   69   44  113 -72202.71094   8405.649
   68   45  113 -78682.71094   8456.070
   67   46  113 -83692.03125   8493.477
   66   47  113 -87032.67188   8516.117
   65   48  113 -89049.28125   8527.040
   64   49  113 -89369.61719   8522.951
   63   50  113 -88333.03906   8506.854
   62   51  113 -84419.74219   8465.300
   61   52  113 -78347.03125   8404.636
   60   53  113 -71128.33594   8333.830
   59   54  113 -62092.29688   8246.942
   68   46  114 -83496.66406   8488.060
   67   47  114 -84948.80469   8493.936
   66   48  114 -90020.93750   8531.565
   65   49  114 -88572.15625   8511.994
   64   50  114 -90560.89844   8522.576
   63   51  114 -84515.38281   8462.683
   62   52  114 -81888.57031   8432.778
   60   54  114 -67085.91406   8289.205
   70   45  115 -74208.39844   8410.472
   69   46  115 -80403.00000   8457.535
   68   47  115 -84987.00000   8490.593
   67   48  115 -88090.48438   8510.777
   66   49  115 -89536.61719   8516.549
   65   50  115 -90035.97656   8514.088
   64   51  115 -87003.40625   8480.915
   63   52  115 -82062.75781   8431.150
   62   53  115 -76337.79688   8374.564
   61   54  115 -68656.77344   8300.970
